INSTAL_COD,INSTAL_NOM,INSTAL_N_1,ETAB_CODE,ETAB_NOM,ETAB_NOM_A,RSS_CODE,RSS_NOM,ADRESSE,CASE_POST,CODE_POSTA,MUN_CODE,MUN_NOM,CLSC_CODE,CLSC_NOM,MRC_CODE,MRC_NOM,RLS_CODE,RLS_NOM,RUIS_CODE,RUIS_NOM,STATUT_COD,MD_CONS_CO,MD_FINAN_C,DESIGN_MIN,INSTANCE,DATE_INCOR,DATE_OUVER,LONGITUDE,LATITUDE,CHPSY,CHSGS,CHSLD,CLSC,CPEJ,CRDITED,CRDPA,CRDPM,CRDPV,CRDPL,CRJDA,CRMDA,CRD,DATE_MAJ
"51496602","CENTRE DE PROTECTION DE L'ENFANCE ET DE LA JEUNESSE PRÉFONTAINE","CPEJ PRÉFONTAINE","11045309","Centre intégré de santé et de services sociaux de la Montérégie-Est","CISSS de la Montérégie-Est","16","Montérégie","600, rue Préfontaine"," ","J4K3V6","58227","Longueuil","16211","Longueuil-Ouest","580","Longueuil","1621","RLS Pierre-Boucher","2","RUISSS Université de Montréal","1","2","1","0","N"," ","1976-12-31",-73.51290130615234,45.52320098876953,"Non","Non","Non","Non","Oui","Non","Non","Non","Non","Non","Non","Non","Non","2026-03-23"
"51496768","CENTRE DE PROTECTION ET DE RÉADAPTATION POUR LES JEUNES ET LES MÈRES EN DIFFICULTÉ D'ADAPTATION DE LA TUQUE","CPR ET CRJMDA DE LA TUQUE","11045143","Centre intégré universitaire de santé et de services sociaux de la Mauricie-et-du-Centre-du-Québec","CIUSSS de la Mauricie-et-du-Centre-du-Québec","04","Mauricie et Centre-du-Québec","861, boulevard Ducharme","case postale 804","G9X3B9","90012","La Tuque","04111","Haut-Saint-Maurice","900","La Tuque","0411","RLS du Haut-Saint-Maurice","2","RUISSS Université de Montréal","1","2","1","0","N"," ","1978-01-01",-72.7854995727539,47.42890167236328,"Non","Non","Non","Non","Oui","Non","Non","Non","Non","Non","Oui","Oui","Non","2026-03-23"
"51496800","CENTRE DE PROTECTION DE L'ENFANCE ET DE LA JEUNESSE DE VALLÉE-DE-LA-GATINEAU","CPEJ DE VALLÉE-DE-LA-GATINEAU","11045218","Centre intégré de santé et de services sociaux de l'Outaouais","CISSS de l'Outaouais","07","Outaouais","208, rue Commerciale"," ","J9E1P4","83065","Maniwaki","07121","Des Forestiers","830","La Vallée-de-la-Gatineau","0712","RLS de la Vallée-de-la-Gatineau","3","RUISSS Université McGill","1","2","1","0","N"," ","1978-01-01",-75.97850036621094,46.375301361083984,"Non","Non","Non","Non","Oui","Non","Non","Non","Non","Non","Non","Non","Non","2026-03-23"
"51497576","CENTRE D'HÉBERGEMENT DE VERDUN","CENTRE D'HÉBERGEMENT DE VERDUN","11045184","Centre intégré universitaire de santé et de services sociaux du Centre-Sud-de-l'Île-de-Montréal","CIUSSS du Centre-Sud-de-l'Île-de-Montréal","06","Montréal","5500, boulevard Lasalle"," ","H4H1N9","66023","Montréal","06313","Verdun","660","Montréal","0631","RLS de Verdun - Côte St-Paul - St-Henri - Pointe-St-Charles","2","RUISSS Université de Montréal","1","2","1","0","N"," ","1974-01-01",-73.56600189208984,45.45240020751953,"Non","Non","Oui","Non","Non","Non","Non","Non","Non","Non","Non","Non","Non","2026-03-23"
"51521425","HÔPITAL SAINTE-ANNE","HÔPITAL SAINTE-ANNE","11045168","Centre intégré universitaire de santé et de services sociaux de l'Ouest-de-l'Île-de-Montréal","CIUSSS de l'Ouest-de-l'Île-de-Montréal","06","Montréal","305, boulevard des Anciens-Combattants"," ","H9X1Y9","66117","Sainte-Anne-de-Bellevue","06111","Lac Saint-Louis","660","Montréal","0611","RLS de Pierrefonds - Lac Saint-Louis","3","RUISSS Université McGill","1","2","1","0","N"," ","1976-01-01",-73.94869995117188,45.41239929199219,"Non","Oui","Oui","Non","Non","Non","Non","Non","Non","Non","Non","Non","Non","2026-03-23"
"51585826","CENTRE DE PROTECTION DE L'ENFANCE ET DE LA JEUNESSE SHERBROOKE EST","CPEJ SHERBROOKE EST","11045184","Centre intégré universitaire de santé et de services sociaux du Centre-Sud-de-l'Île-de-Montréal","CIUSSS du Centre-Sud-de-l'Île-de-Montréal","06","Montréal","8135, rue Sherbrooke Est"," ","H1L1A6","66023","Montréal","06524","Mercier-Est","660","Montréal","0652","RLS de Rivière-des-Prairies - Anjou - Montréal-Est","2","RUISSS Université de Montréal","1","2","1","0","N"," ","1977-01-01",-73.53569793701172,45.5989990234375,"Non","Non","Non","Non","Oui","Non","Non","Non","Non","Non","Non","Non","Non","2026-03-23"
"51585859","CENTRE DE PROTECTION DE L'ENFANCE ET DE LA JEUNESSE DE LA RUE LAVIOLETTE","CPEJ DE LA RUE LAVIOLETTE","11045283","Centre intégré de santé et de services sociaux des Laurentides","CISSS des Laurentides","15","Laurentides","358, rue Laviolette"," ","J7Y2T1","75017","Saint-Jérôme","15161","La Rivière-du-Nord - Mirabel","750","La Rivière-du-Nord","1516","RLS de la Rivière-du-Nord - Mirabel-Nord","2","RUISSS Université de Montréal","1","2","1","0","N"," ","1978-08-03",-74.00740051269531,45.7775993347168,"Non","Non","Non","Non","Oui","Non","Non","Non","Non","Non","Non","Non","Non","2026-03-23"
"51608214","CENTRE DE PROTECTION DE L'ENFANCE ET DE LA JEUNESSE LA FONTAINE","CPEJ LA FONTAINE","11045184","Centre intégré universitaire de santé et de services sociaux du Centre-Sud-de-l'Île-de-Montréal","CIUSSS du Centre-Sud-de-l'Île-de-Montréal","06","Montréal","4477, rue La Fontaine"," ","H1V1P4","66023","Montréal","06533","Hochelaga-Maisonneuve","660","Montréal","0653","RLS de Hochelaga - Mercier-Ouest - Rosemont","2","RUISSS Université de Montréal","1","2","1","0","N"," ","1976-08-10",-73.53690338134766,45.55390167236328,"Non","Non","Non","Non","Oui","Non","Non","Non","Non","Non","Non","Non","Non","2026-03-23"
"51609998","FOYER DE GROUPE POUR LES JEUNES EN DIFFICULTÉ D'ADAPTATION PIERRE-BOUCHER","FOYER DE GROUPE POUR JDA PIERRE-BOUCHER","11045135","Centre intégré universitaire de santé et de services sociaux de la Capitale-Nationale","CIUSSS de la Capitale-Nationale","03","Capitale-Nationale","1560, chemin Saint-Louis"," ","G1S1G2","23027","Québec","03123","Sainte-Foy - Sillery","230","Québec","0312","RLS de Québec-Sud","1","RUISSS Université Laval","1","2","1","0","N"," ","1977-01-17",-71.247802734375,46.78799819946289,"Non","Non","Non","Non","Non","Non","Non","Non","Non","Non","Oui","Non","Non","2026-03-23"
"51610038","FOYER DE GROUPE POUR LES JEUNES EN DIFFICULTÉ D'ADAPTATION DU PARC-PLEAU","FOYER DE GROUPE POUR JDA DU PARC-PLEAU","11045135","Centre intégré universitaire de santé et de services sociaux de la Capitale-Nationale","CIUSSS de la Capitale-Nationale","03","Capitale-Nationale","12, rue du Parc-Pleau"," ","G2A1S2","23027","Québec","03131","Loretteville - Val-Bélair","230","Québec","0313","RLS de Québec-Nord","1","RUISSS Université Laval","1","2","1","0","N"," ","1977-01-01",-71.36229705810547,46.85210037231445,"Non","Non","Non","Non","Non","Non","Non","Non","Non","Non","Oui","Non","Non","2026-03-23"
"51610095","APPARTEMENT SUPERVISÉ POUR LES JEUNES EN DIFFICULTÉ D'ADAPTATION ASPIRE 2","APPART. SUPERVISÉ POUR JDA ASPIRE 2","11045168","Centre intégré universitaire de santé et de services sociaux de l'Ouest-de-l'Île-de-Montréal","CIUSSS de l'Ouest-de-l'Île-de-Montréal","06","Montréal","4840, boulevard Cavendish"," ","H4V2R3","66023","Montréal","06212","Notre-Dame-de-Grâce - Montréal-Ouest","660","Montréal","0621","RLS de Côte-Saint-Luc - NDG - Montréal-Ouest","3","RUISSS Université McGill","1","2","1","0","N"," ","1977-01-01",-73.63899993896484,45.467899322509766,"Non","Non","Non","Non","Non","Non","Non","Non","Non","Non","Oui","Non","Non","2026-03-23"
"51610111","FOYER DE GROUPE MAISONNEUVE","FOYER DE GROUPE MAISONNEUVE","11045168","Centre intégré universitaire de santé et de services sociaux de l'Ouest-de-l'Île-de-Montréal","CIUSSS de l'Ouest-de-l'Île-de-Montréal","06","Montréal","4331, boulevard de Maisonneuve Ouest"," ","H3Z1L2","66032","Westmount","06225","Métro","660","Montréal","0622","RLS de Côte-des-Neiges - Métro - Parc-Extension","3","RUISSS Université McGill","1","2","1","0","N"," ","1977-01-01",-73.59259796142578,45.48460006713867,"Non","Non","Non","Non","Non","Non","Non","Non","Non","Non","Oui","Non","Non","2026-03-23"
"51610137","FOYER DE GROUPE COUVRETTE","FOYER DE GROUPE COUVRETTE","11045168","Centre intégré universitaire de santé et de services sociaux de l'Ouest-de-l'Île-de-Montréal","CIUSSS de l'Ouest-de-l'Île-de-Montréal","06","Montréal","1782, rue Couvrette"," ","H4L4T8","66023","Montréal","06412","Saint-Laurent","660","Montréal","0641","RLS du Nord de l'Île - Saint-Laurent","2","RUISSS Université de Montréal","1","2","1","0","N"," ","1977-01-01",-73.68489837646484,45.527801513671875,"Non","Non","Non","Non","Non","Non","Non","Non","Non","Non","Oui","Non","Non","2026-03-23"
"51610145","FOYER DE GROUPE RUDEL","FOYER DE GROUPE RUDEL","11045168","Centre intégré universitaire de santé et de services sociaux de l'Ouest-de-l'Île-de-Montréal","CIUSSS de l'Ouest-de-l'Île-de-Montréal","06","Montréal","5475, chemin de la Côte-Saint-Antoine"," ","H4A1R1","66023","Montréal","06212","Notre-Dame-de-Grâce - Montréal-Ouest","660","Montréal","0621","RLS de Côte-Saint-Luc - NDG - Montréal-Ouest","3","RUISSS Université McGill","1","2","1","0","N"," ","1977-01-01",-73.61540222167969,45.47439956665039,"Non","Non","Non","Non","Non","Non","Non","Non","Non","Non","Oui","Non","Non","2026-03-23"
"51610186","FOYER DE GROUPE SAINT-JAMES","FOYER DE GROUPE SAINT-JAMES","11045168","Centre intégré universitaire de santé et de services sociaux de l'Ouest-de-l'Île-de-Montréal","CIUSSS de l'Ouest-de-l'Île-de-Montréal","06","Montréal","6151, rue Saint-Jacques"," ","H4B1T7","66023","Montréal","06212","Notre-Dame-de-Grâce - Montréal-Ouest","660","Montréal","0621","RLS de Côte-Saint-Luc - NDG - Montréal-Ouest","3","RUISSS Université McGill","1","2","1","0","N"," ","1977-01-01",-73.61620330810547,45.46440124511719,"Non","Non","Non","Non","Non","Non","Non","Non","Non","Non","Oui","Non","Non","2026-03-23"
"51610194","FOYER DE GROUPE BOURBONNIÈRE","FOYER DE GROUPE BOURBONNIÈRE","11045168","Centre intégré universitaire de santé et de services sociaux de l'Ouest-de-l'Île-de-Montréal","CIUSSS de l'Ouest-de-l'Île-de-Montréal","06","Montréal","7587, boulevard Lasalle"," ","H8P1X9","66023","Montréal","06122","Lasalle","660","Montréal","0612","RLS de Dorval - Lachine - Lasalle","3","RUISSS Université McGill","1","2","1","0","N"," ","1977-01-01",-73.59089660644531,45.43159866333008,"Non","Non","Non","Non","Non","Non","Non","Non","Non","Non","Oui","Non","Non","2026-03-23"
"51767366","CENTRE D'ACCUEIL LE PROGRAMME DE PORTAGE","CENTRE D'ACCUEIL LE PROGRAMME DE PORTAGE","15103658","Centre d'accueil Le Programme de Portage inc.","Centre d'accueil Le Programme de Portage inc.","06","Montréal","865, place Richmond"," ","H3J1V8","66023","Montréal","06311","Saint-Henri","660","Montréal","0631","RLS de Verdun - Côte St-Paul - St-Henri - Pointe-St-Charles","2","RUISSS Université de Montréal","2","1","6","0","N","2010-02-24","1978-02-08",-73.57250213623047,45.491798400878906,"Non","Non","Non","Non","Non","Non","Non","Non","Non","Non","Non","Non","Oui","2026-03-23"
"51769636","CLSC DE LA PATRIE","CLSC DE LA PATRIE","11045150","Centre intégré universitaire de santé et de services sociaux de l'Estrie – Centre hospitalier universitaire de Sherbrooke","CIUSSS de l'Estrie – CHUS","05","Estrie","40, rue du Moulin"," ","J0B1Y0","41027","La Patrie","05181","Haut-Saint-François","410","Le Haut-Saint-François","0518","RLS du Haut-Saint-François","4","RUISSS Université de Sherbrooke","1","2","1","0","N"," ","1978-01-01",-71.25140380859375,45.39939880371094,"Non","Non","Non","Oui","Non","Non","Non","Non","Non","Non","Non","Non","Non","2026-03-23"
"51769644","CLSC DE COOKSHIRE","CLSC DE COOKSHIRE","11045150","Centre intégré universitaire de santé et de services sociaux de l'Estrie – Centre hospitalier universitaire de Sherbrooke","CIUSSS de l'Estrie – CHUS","05","Estrie","700, rue Craig Nord"," ","J0B1M0","41038","Cookshire-Eaton","05181","Haut-Saint-François","410","Le Haut-Saint-François","0518","RLS du Haut-Saint-François","4","RUISSS Université de Sherbrooke","1","2","1","0","N"," ","1978-01-01",-71.6333999633789,45.42129898071289,"Non","Non","Non","Oui","Non","Non","Non","Non","Non","Non","Non","Non","Non","2026-03-23"
"51769727","CLSC LES MÉCHINS","CLSC LES MÉCHINS","11045119","Centre intégré de santé et de services sociaux du Bas-Saint-Laurent","CISSS du Bas-Saint-Laurent","01","Bas-Saint-Laurent","110, rue Pelletier"," ","G0J1T0","08005","Les Méchins","01171","Matane","080","La Matanie","0117","RLS de Matane","1","RUISSS Université Laval","1","2","1","0","N"," ","1978-01-01",-66.97979736328125,49.0005989074707,"Non","Non","Non","Oui","Non","Non","Non","Non","Non","Non","Non","Non","Non","2026-03-23"
"51769735","CLSC DE BAIE-DES-SABLES","CLSC DE BAIE-DES-SABLES","11045119","Centre intégré de santé et de services sociaux du Bas-Saint-Laurent","CISSS du Bas-Saint-Laurent","01","Bas-Saint-Laurent","20, rue du Couvent"," ","G0J1C0","08080","Baie-des-Sables","01171","Matane","080","La Matanie","0117","RLS de Matane","1","RUISSS Université Laval","1","2","1","0","N"," ","1978-01-01",-67.893798828125,48.72090148925781,"Non","Non","Non","Oui","Non","Non","Non","Non","Non","Non","Non","Non","Non","2026-03-23"
"51769909","CLSC DE GRACEFIELD","CLSC DE GRACEFIELD","11045218","Centre intégré de santé et de services sociaux de l'Outaouais","CISSS de l'Outaouais","07","Outaouais","12A, rue Principale","Case postale 311","J0X1W0","83032","Gracefield","07121","Des Forestiers","830","La Vallée-de-la-Gatineau","0712","RLS de la Vallée-de-la-Gatineau","3","RUISSS Université McGill","1","2","1","0","N"," ","1978-01-01",-76.0519027709961,46.091800689697266,"Non","Non","Non","Oui","Non","Non","Non","Non","Non","Non","Non","Non","Non","2026-03-23"
"51769925","CLSC DE VAL-DES-BOIS","CLSC DE VAL-DES-BOIS","11045218","Centre intégré de santé et de services sociaux de l'Outaouais","CISSS de l'Outaouais","07","Outaouais","601, route 309","Case postale 126","J0X3C0","80140","Val-des-Bois","07151","Vallée-de-la-Lièvre","800","Papineau","0715","RLS de la Vallée-de-la-Lièvre et de la Petite-Nation","3","RUISSS Université McGill","1","2","1","0","N"," ","1979-04-01",-75.59190368652344,45.91619873046875,"Non","Non","Non","Oui","Non","Non","Non","Non","Non","Non","Non","Non","Non","2026-03-23"
"51769941","CLSC DE LES HAUTEURS","CLSC DE LES HAUTEURS","11045119","Centre intégré de santé et de services sociaux du Bas-Saint-Laurent","CISSS du Bas-Saint-Laurent","01","Bas-Saint-Laurent","54, rue de l'Église"," ","G0K1C0","09015","Les Hauteurs","01161","La Mitis","090","La Mitis","0116","RLS de La Mitis","1","RUISSS Université Laval","1","2","1","0","N"," ","1978-01-01",-68.11289978027344,48.377601623535156,"Non","Non","Non","Oui","Non","Non","Non","Non","Non","Non","Non","Non","Non","2026-03-23"
"51770048","CLINIQUE COMMUNAUTAIRE DE POINTE ST-CHARLES (POINT DE SERVICE)","CLINIQUE COMMUNAUTAIRE DE POINTE ST-CHARLES","12453676","Clinique communautaire de Pointe St-Charles","Clinique communautaire de Pointe St-Charles","06","Montréal","1955, rue Centre"," ","H3K1J1","66023","Montréal","06314","Pointe-Saint-Charles","660","Montréal","0631","RLS de Verdun - Côte St-Paul - St-Henri - Pointe-St-Charles","2","RUISSS Université de Montréal","2","4","2","0","N","2010-02-24","1978-01-01",-73.5634994506836,45.482398986816406,"Non","Non","Non","Oui","Non","Non","Non","Non","Non","Non","Non","Non","Non","2026-03-23"
"51770121","CLSC DE SAINT-CHRYSOSTOME / SAINT-CHRYSOSTOME CLSC","CLSC DE SAINT-CHRYSOSTOME / SAINT-CHRYSOSTOME CLSC","12363412","Centre de santé et de services sociaux du Haut-Saint-Laurent","CSSS du Haut-Saint-Laurent","16","Montérégie","21, rang Sainte-Anne"," ","J0S1R0","69017","Saint-Chrysostome","16331","Haut-Saint-Laurent","690","Le Haut-Saint-Laurent","1633","RLS du Haut-Saint-Laurent","3","RUISSS Université McGill","1","4","1","0","O","2007-04-10","1978-01-01",-73.76239776611328,45.10580062866211,"Non","Non","Non","Oui","Non","Non","Non","Non","Non","Non","Non","Non","Non","2026-03-23"
"51791531","CENTRE DE PROTECTION DE L'ENFANCE ET DE LA JEUNESSE DE KAWAWACHIKAMACH","CPEJ DE KAWAWACHIKAMACH","11045234","Centre intégré de santé et de services sociaux de la Côte-Nord","CISSS de la Côte-Nord","09","Côte-Nord","1016, Mohannis road"," ","G0G2Z0","97806","Kawawachikamach","09171","Territoire Naskapi","972","Caniapiscau","0917","RLS de Kawawachikamach","1","RUISSS Université Laval","1","2","1","0","N"," ","1978-08-01",-66.76080322265625,54.86289978027344,"Non","Non","Non","Non","Oui","Non","Non","Non","Non","Non","Non","Non","Non","2026-03-23"
"51791754","SUCCURSALE TRIBUNAL DE LA JEUNESSE","SUCCURSALE TRIBUNAL DE LA JEUNESSE","11045168","Centre intégré universitaire de santé et de services sociaux de l'Ouest-de-l'Île-de-Montréal","CIUSSS de l'Ouest-de-l'Île-de-Montréal","06","Montréal","410, rue de Bellechasse, 3e ét."," ","H2S1X3","66023","Montréal","06432","Petite Patrie","660","Montréal","0643","RLS de la Petite Patrie - Villeray","2","RUISSS Université de Montréal","1","2","1","0","N"," ","1978-08-01",-73.60079956054688,45.53260040283203,"Non","Non","Non","Non","Oui","Non","Non","Non","Non","Non","Non","Non","Non","2026-03-23"
"51791812","CENTRE DE PROTECTION ET DE RÉADAPTATION POUR LES JEUNES EN DIFFICULTÉ D'ADAPTATION DE SAINT-JEAN-SUR-RICHELIEU","CPRJDA DE SAINT-JEAN-SUR-RICHELIEU","11045309","Centre intégré de santé et de services sociaux de la Montérégie-Est","CISSS de la Montérégie-Est","16","Montérégie","145, boulevard Saint-Joseph, bureau 200-"," ","J3B1W5","56083","Saint-Jean-sur-Richelieu","16122","Saint-Jean-sur-Richelieu - Saint-Luc","560","Le Haut-Richelieu","1612","RLS du Haut-Richelieu - Rouville","4","RUISSS Université de Sherbrooke","1","2","1","0","N"," ","1978-01-01",-73.25910186767578,45.31520080566406,"Non","Non","Non","Non","Oui","Non","Non","Non","Non","Non","Oui","Non","Non","2026-03-23"
"51791853","CENTRE DE PROTECTION DE L'ENFANCE ET DE LA JEUNESSE DE COWANSVILLE","CPEJ DE COWANSVILLE","11045150","Centre intégré universitaire de santé et de services sociaux de l'Estrie – Centre hospitalier universitaire de Sherbrooke","CIUSSS de l'Estrie – CHUS","05","Estrie","911, rue Principale, bureau 200"," ","J2K1J8","46080","Cowansville","05111","Pommeraie","460","Brome-Missisquoi","0511","RLS de la Pommeraie","4","RUISSS Université de Sherbrooke","1","2","1","0","N"," ","1978-01-01",-72.71600341796875,45.208499908447266,"Non","Non","Non","Non","Oui","Non","Non","Non","Non","Non","Non","Non","Non","2026-03-23"
"51791879","CENTRE DE PROTECTION DE L'ENFANCE ET DE LA JEUNESSE DE BELOEIL","CPEJ DE BELOEIL","11045309","Centre intégré de santé et de services sociaux de la Montérégie-Est","CISSS de la Montérégie-Est","16","Montérégie","535, boulevard Sir-Wilfrid-Laurier","bureau 210","J3G5E9","57040","Beloeil","16221","Saint-Bruno - Beloeil - Saint-Hilaire","570","La Vallée-du-Richelieu","1622","RLS de Richelieu-Yamaska","4","RUISSS Université de Sherbrooke","1","2","1","0","N"," ","1978-01-01",-73.2074966430664,45.560699462890625,"Non","Non","Non","Non","Oui","Non","Non","Non","Non","Non","Non","Non","Non","2026-03-23"
"51831436","CENTRE DE RÉADAPTATION EN DÉFICIENCE PHYSIQUE DES SOURCES","CRDP DES SOURCES","11045150","Centre intégré universitaire de santé et de services sociaux de l'Estrie – Centre hospitalier universitaire de Sherbrooke","CIUSSS de l'Estrie – CHUS","05","Estrie","200, rue Letendre"," ","J1T1E3","40043","Val-des-Sources","05171","Sources","400","Les Sources","0517","RLS des Sources","4","RUISSS Université de Sherbrooke","1","2","1","0","N"," ","1978-01-01",-71.96659851074219,45.77790069580078,"Non","Non","Non","Non","Non","Non","Non","Oui","Non","Non","Non","Non","Non","2026-03-23"
"51831485","FOYER DE GROUPE POUR LES JEUNES EN DIFFICULTÉ D'ADAPTATION MORGAN","FOYER DE GROUPE POUR JDA MORGAN","11045184","Centre intégré universitaire de santé et de services sociaux du Centre-Sud-de-l'Île-de-Montréal","CIUSSS du Centre-Sud-de-l'Île-de-Montréal","06","Montréal","1482, avenue Morgan"," ","H1V2P7","66023","Montréal","06533","Hochelaga-Maisonneuve","660","Montréal","0653","RLS de Hochelaga - Mercier-Ouest - Rosemont","2","RUISSS Université de Montréal","1","2","1","0","N"," ","1978-01-01",-73.53520202636719,45.55179977416992,"Non","Non","Non","Non","Non","Non","Non","Non","Non","Non","Oui","Non","Non","2026-03-23"
